id,rendement
1845,0.018526228143209998
1846,-0.00360944110443
1847,0.010184331797240001
1848,0.0068097826087000005
1849,0.00475555555556
1850,-0.00744276940257
1851,-0.00316216216216
1852,0.02550847457627
1853,0.00441441441441
1855,0.21
1856,-0.00064328657315
1857,0.01469387755102
1858,0.0066386854795500005
1859,-0.0090127388535
1860,0.0057507082153
1861,-0.00203378921963
1862,0.01498054474708
1863,-0.00657510892214
1864,0.00747604529617
1865,0.00472626472626
1866,-0.00646551724138
1868,0.00469791666667
1869,-0.008225563909769999
1870,0.00817701149425
1871,0.0052855993564
1872,0.0244512195122
1873,0.01127840909091
1874,0.03060758082497
1875,0.0036228182205199997
1876,0.01995642701525
1877,0.03574468085106
1878,0.00120512820513
1879,-0.00763701067616
1880,0.00146138386448
1881,0.02307904919845
1882,0.00575091575092
1883,0.012085889570549999
1884,0.01311833864411
1885,-0.00906796116505
1887,0.00268038482095
1888,-0.00021367521368
1889,0.005763945028289999
1890,-0.00422354277724
1891,0.01126245847176
1892,0.01110507246377
1893,-0.00865129682997
1894,0.01639387786975
1896,-0.00179389312977
1897,0.04857664233577
1898,-0.0095426856987
1899,0.0044578313253
1900,0.0008688577936899999
1901,-0.00658235294118
1902,-0.0026724137931000004
1903,0.00180921052632
1904,0.056223908918410004
1905,-0.00167379923963
1906,0.0016876574307299998
1907,-0.0037219512195100003
1908,0.0112987012987
1909,-0.00639834881321
1910,0.01398037411837
1911,0.00910828025478
1912,0.03242937853107
1913,0.00067468844005
1914,0.00533159571387
1915,0.00383431952663
1916,-0.00137319782557
1917,0.00202824133504
1918,0.01541766109785
1919,-0.00016170675364
1921,-0.00580632863134
1922,-0.00987144770123
1923,0.00261
1924,0.00555432984004
1925,-0.00892387800645
1926,0.00775297996449
1927,-0.0008809891808299999
1928,0.01978328173375
1929,0.01426229508197
1930,0.006350906095549999
1931,0.008585806451609999
1932,0.0035118208861799997
1933,0.00728395061728
1934,0.0085652173913
1935,0.00132567049808
1936,0.01591000286615
1939,0.26591240875912
1940,0.17474576271186
1941,-0.008168482816430001
1942,-0.0010233918128699998
1943,0.00975460122699
1944,-0.00550515463918
1945,0.00307971014493
1946,-0.00792727272727
1947,-0.004
1948,0.00108587943848
1949,0.00785714285714
1950,0.02407766990291
1951,0.065
1952,0.065
1953,0.009886621315189999
1954,-0.009038018433179999
1955,-0.009038018433179999
1956,0.05271844660194
1958,0.023599391866210004
1959,0.01625
1960,0.03532142857143
1961,0.00494252873563
1962,0.00057831325301
1963,0.00882664314071
1964,0.0047983870967699994
1965,0.00332099907493
1966,0.0007648386668399999
1967,0.0069625246548300004
1968,0.044051282051280005
1969,0.00607809847199
1970,0.00447323009096
1971,0.010026315789469999
1972,-0.009888843084709999
1973,0.017655502392339997
1974,-0.00866095238095
1975,0.03209302325581
1976,-0.00107551487414
1977,0.02323987538941
1978,0.00542448614835
1979,0.00877108433735
1980,0.003350485992
1982,0.00601063105902
1983,0.00794117647059
1984,0.01406565656566
1985,0.02588235294118
1986,0.005062362435799999
1987,0.0042299212598399995
1988,0.00633063463045
1989,0.0069705469845699995
1990,0.10520532741398
1991,-0.0048594377509999995
1992,-0.00795
1994,0.01891735392174
1995,0.01952073419443
1996,-0.008902311456050001
1997,-0.0081875
1998,-0.00736147757256
1999,-0.0014108270365399999
2000,0.035720720720719995
2001,0.01833333333333
2002,0.0044907063197000005
2003,-0.0030119825708100002
2004,0.013271276595740001
2005,-0.008060200668900001
2006,-0.00125
2007,-0.0015263157894699999
2008,0.00210227272727
2009,0.0174393849793
2010,-0.007280310378269999
2011,0.00315581334036
2012,0.01389047959914
2013,0.02637284701114
2014,-0.0069395711501
2015,-0.00042150770062
2016,-0.00332715477294
2017,0.0054440154440199996
2018,0.010132824643210001
2019,-0.00020809578107
2020,-0.0033542976939199996
2021,0.0058885183420700005
2022,-0.00522580645161
2023,0.03850746268657
2024,0.71677595628415
2025,0.01565880721221
2026,0.01303448275862
2027,0.01060975609756
2028,-0.00698214285714
2029,-0.0028492849284900003
2030,-0.00561826958782
2031,0.01875
2032,0.03220430107527
2033,0.009924623115580001
2034,-0.0020247524752500003
2035,0.028712753277709998
2036,0.017977855477860002
2037,0.0051800697044
2038,-0.00072038484666
2039,-0.00687296416938
2040,0.02084952160046
2041,-0.00237827715356
2042,0.04129411764706
2043,0.01257142857143
2044,-0.0003023255814
2045,-0.00287553648069
2046,0.00726354453627
2047,0.00256227758007
2050,-0.00383209954324
2051,-0.007914130308989999
2052,0.00172975172975
2053,0.03102122015915
2055,0.00152849740933
2056,-0.0008940804496800001
2057,0.009725805265600001
2058,0.03170471841705
2059,0.00504046242775
2060,-0.0056393244873299995
2062,0.01202886038481
2063,0.02122674017919
2064,0.05248729792148
2065,0.010778267254039998
2066,0.01062165377751
2067,0.01828433748006
2068,0.00520413870246
2072,-0.00117630853994
2073,0.00716034517359
2074,0.01311257606491
2075,0.00826158796417
2076,-0.0012030075188
2077,0.00881655615833
2078,0.006838148931169999
2079,-0.00499697563076
2080,-0.00853499400908
2081,-0.00014795331251
2082,0.013162217659140002
2083,0.00174956693888
2084,0.00186281217927
2085,0.01216901154401
2086,0.00419125729264
2087,0.03672862453532
2088,0.0017755044843
2089,0.00349518716578
2090,0.01463655316192
2091,0.015030124908160001
2092,-0.00111682908135
2093,0.0030534351145
2094,-0.00278848920863
2095,0.00341261765454
2096,0.00241768182366
2097,0.02777459954233
2098,-0.00921666666667
2100,-0.0031133140305200004
2101,0.01340536214486
2102,0.00719777440567
2103,0.00046699702676
2104,-0.00174858791946
2105,0.01910623321293
2106,0.02177093358999
2109,-0.0051451612903199995
2110,0.006730117461350001
2111,-0.00018419489008
2112,0.11964509394572
2113,0.00591824817518
2115,0.00550256160039
2116,-0.00087383884208
2117,0.0035216116282
2119,0.00193468118196
2120,0.050443313953490006
2122,0.005320563454450001
2123,0.0027738473708599997
2124,0.00213990966793
2125,0.00451907680697
2126,0.00517063081696
2127,0.00451736708495
2128,-0.00010134378499
2129,0.01097662913681
2130,0.00143995446784
2131,0.0026145424253200002
2132,0.00332169943134
2133,0.00284123664726
2134,0.00277229318612
2135,0.0059726359925
2136,0.005819209039549999
2137,0.00518348623853
2138,0.006437572289520001
2139,0.0022380810784
2140,0.0058611167928
2141,0.00420222634508
2142,0.0056746367611799995
2143,0.011710239396
2144,0.01106045804841
2145,0.00368246968026
2146,0.00569499846579
2147,0.01197861386139
2148,0.00650971651459
2149,0.00180531458314
2150,0.00179288620554
2151,0.0013790035587200001
2152,0.0041384350816900005
2153,0.00402199591051
2154,0.00318790417683
2155,0.0034042710084700003
2156,0.0019338985811
2160,0.0035389745727400002
2161,0.00674776053215
