id,rendement
1959,0.03033821559
1960,0.062309645899
1961,0.016974478046
1962,0.001544413728
1964,0.014935518494
1965,0.012016086276
1966,0.001696191234
1967,0.021271576325
1968,0.06945877742
1969,0.015230859871
1970,0.01418021868
1971,0.027336641703
1972,-0.165496549376
1973,0.034840826215
1974,-0.075985697585
1977,0.050373736133
1978,0.016992671551
1979,0.025443581294
1980,0.011337302645
1982,0.02081794443
1983,0.024736550362
1984,0.034470046977
1985,0.053752156973
1987,0.012219234376
1988,0.019696643507
1989,0.021377430614
1990,0.102297688087
1991,-0.026606014131
1992,-0.061842608547
1994,0.043540307188
1995,0.043234465615
1996,-0.085727410778
1997,-0.066484437828
1998,-0.052175532319
1999,-0.007718556038
2000,0.064915227059
2001,0.043857626203
2003,-0.013180490678
2004,0.03193011376
2005,-0.063034753098
2006,-0.007176159767
2007,-0.000373495781
2008,0.006813028759
2009,0.042835781936
2010,-0.053730824885
2011,0.010863696053
2012,0.031992087657
2013,0.053390816828
2014,-0.048187507046
2015,-0.004987610227
2016,-0.016200497376
2017,0.015958751748
2018,0.02730475239
2019,-0.001865804024
2020,-0.01771195556
2021,0.018675059215
2022,0.022108831115
2024,0.190594656475
2025,0.037883570598
2026,0.033641106016
2027,0.029358173848
2028,-0.049115027507
2029,-0.014530468426
2030,-0.032445655649
2031,0.041439473524
2032,0.062081250519
2033,0.027539258058
2034,-0.008574982835
2035,0.053699612057
2036,0.041852351365
2037,0.016660990763
2038,-0.005258595769
2039,-0.049439556133
2040,0.046181439329
2041,-0.011212248779
2042,0.06847556888
2043,0.033337648585
2044,-0.002160371823
2045,-0.013394050577
2046,0.021293649032
2047,0.008895201513
2050,-0.019475954767
2051,-0.062787877495
2052,0.005261203334
2053,0.061594432853
2055,0.00313315528
2056,-0.002960878134
2057,0.026892695495
2059,0.012991989667
2060,-0.033578468757
2062,0.031805588866
2063,0.046590280574
2064,0.076445332254
2065,0.030146552816
2066,0.028693387777
2067,0.04322343196
2068,0.016227019269
2072,-0.003645879432
2073,0.023383032844
2074,0.034071568177
2075,0.024886953856
2076,-0.006627768727
2077,0.024517165953
2078,0.020736061305
2079,-0.030059793094
2080,-0.076490328124
2081,-0.001396131941
2082,0.034362402434
2083,0.006116657348
2084,0.006807914068
2086,0.014141738298
2087,0.064075629997
2089,0.012834030276
2090,0.040448037843
2091,0.037989757902
2092,-0.00481618215
2093,0.004657094645
2094,-0.016734414313
2095,0.012482632053
2096,0.009318576507
2097,0.057194128486
2098,-0.102966484592
2100,-0.015908503868
2101,0.034434060337
2102,0.021456232497
2103,0.002183353582
2104,-0.007824945029
2106,0.045581739907
2109,-0.035848662218
2110,0.019709962919
2111,-0.00218071638
2112,0.10847909108
2113,0.018735611103
2115,0.018108690987
2117,0.012629934456
2119,0.0048231761
2120,0.07401532856
2123,0.009149590266
2126,0.013601715144
2127,0.013040523529
2128,-0.000410236935
2129,0.029140588421
2130,0.005433794136
2131,0.008363959066
2132,0.010940274165
2133,0.009625887358
2134,0.009382903797
2135,0.018227182227
2136,0.017700128293
2137,0.016010466627
2138,0.018777219855
