id,sharpe
1866,-0.55198574702
1868,0.189544523675
1869,-0.271199637359
1870,0.455915506645
1871,0.362842422511
1872,0.963665143986
1873,0.405885872712
1874,0.779848033211
1875,0.201184878316
1876,0.773142871472
1877,1.107836919673
1878,0.057848266808
1879,-0.41473108724
1880,0.083521464254
1881,0.569382701117
1882,0.300538459492
1883,0.31720343997
1884,0.159658536003
1885,-0.60282190995
1887,0.128546382645
1888,-0.025408519128
1889,0.160299709886
1890,-0.170906898947
1891,0.454305788027
1892,0.53199911903
1893,-0.46758876587
1894,0.449072173685
1896,-0.110949513212
1897,1.150630803188
1898,-0.479687558586
1899,0.1952917945
1900,0.029642195648
1901,-0.116140751072
1902,-0.199508080678
1903,0.056546879564
1904,0.006152738413
1905,-0.073419944934
1906,0.115862267645
1907,-0.238426363509
1908,0.033908411129
1909,-0.652813354029
1910,0.684406432847
1911,0.608062432324
1912,0.942627323112
1913,0.020542078632
1914,0.324533412779
1915,0.141983351624
1916,-0.098365717747
1917,0.074268459699
1918,0.545080194834
1919,-0.021411962041
1921,-0.321513887184
1922,-1.102071767151
1923,0.152639486782
1924,0.270351815327
1925,-0.870094008207
1926,0.365196931908
1927,-0.046125103248
1928,0.659825879253
1929,0.425547395096
1930,0.257654227802
1931,0.675842247536
1932,0.182222051077
1933,0.26132484443
1934,0.828649877287
1935,0.051202292462
1936,0.408413748436
1939,0.360547944703
1940,0.163908282041
1941,-0.692573288523
1942,-0.048971861133
1943,0.381121207839
1944,-0.517769630942
1945,0.222130243398
1946,-0.543151526218
1947,-0.066325730843
1948,0.037476795507
1949,0.450700851771
1950,0.309267340573
1951,0.053128273603
1952,0.053149256765
1953,0.420162902073
1954,-0.027865536201
1955,-0.027856209024
1956,1.048349610997
1958,1.013334467973
1959,0.120685720598
1960,1.025061238986
1961,0.287781277262
1962,0.019382110092
1963,0.475077899794
1964,0.171037210872
1965,0.243871684831
1966,0.020803246411
1967,0.395920220732
1968,1.219441814527
1969,0.416770511481
1970,0.273715088689
1971,0.901021063742
1972,-0.150926340982
1973,0.413462613614
1974,-0.071777378524
1975,0.78990471268
1976,-0.086332089873
1977,0.68360506472
1978,0.226934181544
1979,0.18506541923
1980,0.116013242382
1982,0.264360224188
1983,0.229051444473
1984,0.44177725404
1985,0.627596111111
1986,0.153400658847
1987,0.179109947426
1988,0.367492107194
1989,0.216108993985
1990,1.339362922256
1991,-0.143858611135
1992,-0.000626666152
1994,0.418828405422
1995,0.784207913027
1996,-0.616288233829
1997,-0.622467313272
1998,-0.563286784713
1999,-0.075988276745
2000,0.92653657144
2001,0.488266237412
2002,0.170610043687
2003,-0.200585890856
2004,0.702439677401
2005,-0.351734152358
2006,-0.043833607763
2007,-0.040342951535
2008,0.154672937087
2009,0.441578771688
2010,-0.582792662834
2011,0.209159751226
2012,0.412440915035
2013,1.061445057225
2014,-0.428287730117
2015,-0.0226969487
2016,-0.119789263159
2017,0.242997973058
2018,0.861248463079
2019,-0.022773699933
2020,-0.239556557706
2021,0.332930096121
2022,-0.002924629241
2023,0.037525692874
2024,0.038751164717
2025,0.557809588566
2026,0.951722859517
2027,0.35890639368
2028,-0.322132780326
2029,-0.207742476324
2030,-0.40240790675
2031,0.415849877778
2032,0.452606783736
2033,0.412072924924
2034,-0.078851577562
2035,0.737422355588
2036,0.520025110273
2037,0.18225004115
2038,-0.07378267656
2039,-0.39542986156
2040,0.76661605604
2041,-0.174191499783
2042,0.71153175333
2043,0.151668515665
2044,-0.042425721025
2045,-0.346771679501
2046,0.649919550438
2047,0.139802412603
2050,-0.264579541992
2051,-0.447723189656
2052,0.084211052048
2053,0.659866325722
2055,0.093984269144
2056,-0.071096385902
2057,0.614950433649
2058,0.000845361803
2059,0.350784998856
2060,-0.396249409451
2062,0.70121670772
2063,0.638616661985
2064,1.329878402413
2065,0.641625825332
2066,0.681597066686
2067,0.797973999148
2068,0.363443776597
2072,-0.147346831117
2073,0.260985713443
2074,0.808401705934
2075,0.624656195729
2076,-0.021394646934
2077,0.551158918258
2078,0.342100537809
2079,-0.305183253749
2080,-0.417021509842
2081,-0.035403975741
2082,0.369314246655
2083,0.158243895402
2084,0.147045101344
2085,0.761272198632
2086,0.239591225674
2087,0.117742801099
2088,0.097368098196
2089,0.209927817409
2090,0.443451300727
2091,0.757068678899
2092,-0.134979696086
2093,0.089662067908
2094,-0.171166301088
2095,0.244797194041
2096,0.140974961408
2097,0.533957854808
2098,-0.244142947745
2100,-0.328994375781
2101,0.607501396005
2102,0.444270495888
2103,0.006762315288
2104,-0.114942561438
2105,1.082574151358
2106,0.935317999356
2109,-0.123495274489
2110,0.153201279425
2111,-0.021335026661
2112,1.352698584763
2113,0.363490481485
2115,0.491909041354
2116,-0.105379731702
2117,0.315294590824
2119,0.106149984215
2120,1.04152934925
2122,0.461503096464
2123,0.273639147134
2124,0.388551527875
2125,0.418106664316
2126,0.472778500746
2127,0.326427443138
2128,-7.584001360465
2129,0.776055247783
2130,0.058980351296
2131,0.534488289688
2132,1.496321597078
2133,0.275144113948
2134,0.261370553019
2135,0.579381262221
2136,0.420107347065
2137,0.377933515162
2138,0.567857567017
2139,0.296794186463
2140,0.511823165477
2141,0.430406700122
2142,1.885551014943
2143,1.499705081835
2144,1.312319056677
2145,0.352915469284
2146,0.769713980567
2147,1.169742190216
2148,0.556939834905
2149,0.350342630348
2150,0.395252307223
2151,0.310904364906
2152,0.321672959174
2153,0.36230659539
2154,0.291813301857
2155,0.431493853294
2156,0.480797085674
2157,0.003742266083
2158,0.316831096144
2159,-0.052554490414
2160,0.339639877814
2161,0.42669730439
2162,0.561072009062
2163,0.601660442206
2164,-0.745737078425
2165,0.557329133942
2166,0.365288284459
2167,0.49650298571
2168,0.500074847694
2169,0.550317674155
2170,0.841363093015
2171,0.673113612564
2172,0.791976062322
2173,0.986415512073
2174,0.030990851289
2175,0.348701907336
2176,0.05447744715
2177,0.441683800548
2178,0.297250534904
2179,0.573568977722
2180,0.213146660171
2181,0.392775079475
2182,0.49369774125
2183,0.599047309188
2184,0.326674477622
2185,0.457313582317
2186,0.318825001091
2187,1.229958326466
2188,1.480613082186
2189,1.095562335357
2190,-0.083999736226
2191,1.207127296539
2192,0.428457023622
2193,0.14205137628
2194,0.760152464102
2195,0.739229251006
2196,0.902117579468
2197,0.429698062873
